"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","no_hours_sqrt","for_trip"
"57","2009_BS25403","BS11675","BS25403","Male","Logger",22,20,0.3946664,3.157011,"BS11675_BS25403",2009,"2009_BS11675_BS25403","0",76,2,"mar","incu","02/03/2009 12:01",39874.50101,"10/03/2009 03:31",39882.14684,660600,183.5,7.645833333,141,484,400,89.5740734777778,51.4259265222222,1.0986742709799,0.144143984201809,-0.139260219646837,-0.0238622156811488,-0.290841983660902,-1.16624792547612,-0.146458377666379,1.24477424001882,13.5462171841441,141
"58","2009_BS25403","BS11675","BS25403","Male","Logger",22,20,0.3946664,3.157011,"BS11675_BS25403",2009,"2009_BS11675_BS25403","0",54,8,"feb","incu","08/02/2009 11:21",39852.47323,"14/02/2009 04:11",39858.17462,492600,136.8333333,5.701388889,77.16666667,484,400,89.5740734777778,-12.4074068077778,-0.265074439123537,0.144143984201809,-0.139260219646837,-0.0238622156811488,-0.290841983660902,-1.16624792547612,-0.732353040055346,1.24477424001882,11.6975780954863,77.16666667
"59","2009_BS25403","BS11675","BS25403","Male","Logger",22,20,0.3946664,3.157011,"BS11675_BS25403",2009,"2009_BS11675_BS25403","0",41,26,"jan","incu","26/01/2009 10:51",39839.4524,"05/02/2009 06:11",39849.25795,847200,235.3333333,9.805555556,269.3333333,484,400,89.5740734777778,179.759259822222,3.84041449698963,0.144143984201809,-0.139260219646837,-0.0238622156811488,-0.290841983660902,-1.16624792547612,-1.0785635223761,1.24477424001882,15.3405779975854,269.3333333
"60","2009_BS25403","BS11675","BS25403","Male","Logger",22,20,0.3946664,3.157011,"BS11675_BS25403",2009,"2009_BS11675_BS25403","0",21,6,"jan","incu","06/01/2009 12:41",39819.52879,"15/01/2009 05:31",39828.23017,751799,208.8330556,8.701377315,74.333328,484,400,89.5740734777778,-15.2407454777778,-0.325606480220672,0.144143984201809,-0.139260219646837,-0.0238622156811488,-0.290841983660902,-1.16624792547612,-1.6111950336388,1.24477424001882,14.4510572485199,74.333328
"61","2009_BS25403","BS11675","BS25403","Male","Logger",22,20,0.3946664,3.157011,"BS11675_BS25403",2009,"2009_BS11675_BS25403","0",2,18,"dec","incu","18/12/2008 17:01",39800.70934,"25/12/2008 00:51",39807.03573,546600,151.8333333,6.326388889,26.83333333,484,400,89.5740734777778,-62.7407401477778,-1.34040632039584,0.144143984201809,-0.139260219646837,-0.0238622156811488,-0.290841983660902,-1.16624792547612,-2.11719496933836,1.24477424001882,12.3220669248304,26.83333333
"62","2009_BS25403","BS11675","BS25403","Male","Logger",22,20,0.3946664,3.157011,"BS11675_BS25403",2009,"2009_BS11675_BS25403","0",65,19,"feb","incu","19/02/2009 05:11",39863.21629,"24/02/2009 15:01",39868.62601,467400,129.8333333,5.409722222,121,484,400,89.5740734777778,31.4259265222222,0.671390079802462,0.144143984201809,-0.139260219646837,-0.0238622156811488,-0.290841983660902,-1.16624792547612,-0.439405708860862,1.24477424001882,11.3944430886288,121
"63","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",57,11,"feb","incu","11/02/2009 13:12",39855.55,"21/02/2009 11:52",39865.49444,859200,238.6666667,9.944444444,320.6666667,196,484,169.833333333333,150.833333366667,3.22243494250863,-0.957166631936573,0.135786608725941,-0.912752782830662,-0.0318894817434314,-0.214867453722661,-0.652458313365941,0.138723344426063,15.4488403027541,320.6666667
"64","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",74,28,"feb","incu","28/02/2009 14:42",39872.6125,"15/03/2009 05:52",39887.24444,1264200,351.1666667,14.63194444,170.8333333,196,484,169.833333333333,0.99999996666665,0.0213642088467311,-0.957166631936573,0.135786608725941,-0.912752782830662,-0.0318894817434314,-0.214867453722661,-0.199721528792648,0.138723344426063,18.7394414724666,170.8333333
"65","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",38,23,"jan","incu","23/01/2009 03:22",39836.14028,"29/01/2009 04:32",39842.18889,522600,145.1666667,6.048611111,18,196,484,169.833333333333,-151.833333333333,-3.24379915135536,-0.957166631936573,0.135786608725941,-0.912752782830662,-0.0318894817434314,-0.214867453722661,-1.1584582490655,0.138723344426063,12.0485130493352,18
"66","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",90,16,"mar","incu","16/03/2009 09:09",39888.38191,"23/03/2009 07:49",39895.32635,6e+05,166.6666667,6.944444444,102.66672,289,900,89.00004,13.66668,0.291977815494042,-0.54417515088468,1.23597392221706,-0.625715203855298,1.25054195632404,-0.155674626493518,0.226383680217509,2.73699377423495,12.9099444886491,102.66672
"67","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",85,11,"mar","incu","11/03/2009 13:09",39883.54858,"12/03/2009 02:29",39884.10413,48000,13.33333333,0.555555556,75.33336,289,900,89.00004,-13.66668,-0.291977815494042,-0.54417515088468,1.23597392221706,-0.625715203855298,1.25054195632404,-0.155674626493518,0.0932258024018351,2.73699377423495,3.65148371624467,75.33336
"68","2009_BS28404","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS21135_BS28404","0",18,3,"jan","incu","03/01/2009 13:04",39816.5451,"17/01/2009 20:14",39830.84372,1235401,343.1669444,14.29862269,120.3333333,441,484,185.72222221,-65.38888891,-1.39698192549503,0.00648015718451103,0.135786608725941,-0.1565785156375,-0.0318894817434314,-0.570644724890658,-1.6910897603282,-0.423125523456158,18.5247657043213,120.3333333
"69","2009_BS28404","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS21135_BS28404","0",2,18,"dec","incu","18/12/2008 05:34",39800.2326,"29/12/2008 12:44",39811.53122,976201,271.1669444,11.29862269,16.83333333,441,484,185.72222221,-168.88888888,-3.60817761419733,0.00648015718451103,0.135786608725941,-0.1565785156375,-0.0318894817434314,-0.570644724890658,-2.11719496933836,-0.423125523456158,16.4671474275298,16.83333333
"70","2009_BS28404","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS21135_BS28404","0",50,4,"feb","incu","04/02/2009 08:14",39848.34372,"20/02/2009 08:44",39864.36455,1384200,384.5,16.02083333,420,441,484,185.72222221,234.27777779,5.00515953969235,0.00648015718451103,0.135786608725941,-0.1565785156375,-0.0318894817434314,-0.570644724890658,-0.838879342307885,-0.423125523456158,19.6086715511276,420
"71","2009_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2009,"2009_BS21617_BS4655","0",19,4,"jan","incu","04/01/2009 08:30",39817.35479,"05/01/2009 07:40",39818.32007,83400,23.16666667,0.965277778,47.16666667,1296,1296,67.0277786666667,-19.8611119966667,-0.424316958769009,2.07143756244398,2.06111440733539,2.48231535558762,2.47131803679212,-1.21086817626806,-1.66445818476507,1.46154615966704,4.81317635974416,47.16666667
"72","2009_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2009,"2009_BS21617_BS4655","0",17,2,"jan","incu","02/01/2009 03:50",39815.16035,"02/01/2009 09:20",39815.38951,19799,5.499722222,0.229155093,74.16666667,1296,1296,67.0277786666667,7.13888800333334,0.152516699320529,2.07143756244398,2.06111440733539,2.48231535558762,2.47131803679212,-1.21086817626806,-1.71772133589134,1.46154615966704,2.34514865669535,74.16666667
"73","2009_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2009,"2009_BS21617_BS4655","0",21,6,"jan","incu","06/01/2009 00:00",39819.00063,"07/01/2009 05:00",39820.20896,104400,29,1.208333333,16.33333333,1296,1296,67.0277786666667,-50.6944453366667,-1.08304675364332,2.07143756244398,2.06111440733539,2.48231535558762,2.47131803679212,-1.21086817626806,-1.6111950336388,1.46154615966704,5.3851648071345,16.33333333
"74","2009_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2009,"2009_BS21617_BS4655","0",7,23,"dec","incu","23/12/2008 16:50",39805.70201,"25/12/2008 07:30",39807.31313,139201,38.66694444,1.611122685,39.83333333,1296,1296,67.0277786666667,-27.1944453366667,-0.58098782900983,2.07143756244398,2.06111440733539,2.48231535558762,2.47131803679212,-1.21086817626806,-1.98403709152268,1.46154615966704,6.21827503733954,39.83333333
"75","2009_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2009,"2009_BS21617_BS4655","0",13,29,"dec","incu","29/12/2008 09:30",39811.39646,"30/12/2008 01:40",39812.07007,58200,16.16666667,0.673611111,98,1296,1296,67.0277786666667,30.9722213333333,0.661697027069092,2.07143756244398,2.06111440733539,2.48231535558762,2.47131803679212,-1.21086817626806,-1.82424763814388,1.46154615966704,4.02077936101945,98
"76","2009_BS4655","BS21617","BS4655","Male","Logger",36,36,0.3438821,3.404814,"BS21617_BS4655",2009,"2009_BS21617_BS4655","0",5,21,"dec","incu","21/12/2008 16:50",39803.70201,"22/12/2008 01:00",39804.04229,29400,8.166666667,0.340277778,126.666672,1296,1296,67.0277786666667,59.6388933333333,1.27413781503253,2.07143756244398,2.06111440733539,2.48231535558762,2.47131803679212,-1.21086817626806,-2.03730024264895,1.46154615966704,2.85773803330536,126.666672
"77","2009_BS6975","BS23668","BS6975","Female","Partner",22,33,1.003159,3.684725,"BS6975_BS23668",2009,"2009_BS6975_BS23668","0",30,15,"jan","incu","15/01/2009 14:21",39828.59806,"23/01/2009 10:01",39836.4175,675600,187.6666667,7.819444444,144.83352,484,1089,92.87508,51.95844,1.11005100051207,0.144143984201809,1.64854416477622,-0.0238622156811488,1.83318508563835,-0.631612370451446,-1.37151085357058,1.70640536153567,13.6991483932396,144.83352
"78","2009_BS6975","BS23668","BS6975","Female","Partner",22,33,1.003159,3.684725,"BS6975_BS23668",2009,"2009_BS6975_BS23668","0",14,30,"dec","incu","30/12/2008 02:11",39812.09111,"05/01/2009 14:31",39818.605,562800,156.3333333,6.513888889,144.66672,484,1089,92.87508,51.79164,1.10648745035765,0.144143984201809,1.64854416477622,-0.0238622156811488,1.83318508563835,-0.631612370451446,-1.79761606258074,1.70640536153567,12.5033328876744,144.66672
"79","2009_BS6975","BS23668","BS6975","Female","Partner",22,33,1.003159,3.684725,"BS6975_BS23668",2009,"2009_BS6975_BS23668","0",23,8,"jan","incu","08/01/2009 14:51",39821.61889,"09/01/2009 13:31",39822.56333,81600,22.66666667,0.944444444,72.33336,484,1089,92.87508,-20.54172,-0.438857610779667,0.144143984201809,1.64854416477622,-0.0238622156811488,1.83318508563835,-0.631612370451446,-1.55793188251253,1.70640536153567,4.7609522860453,72.33336
"80","2009_BS6975","BS23668","BS6975","Female","Partner",22,33,1.003159,3.684725,"BS6975_BS23668",2009,"2009_BS6975_BS23668","0",7,23,"dec","incu","23/12/2008 02:01",39805.08417,"24/12/2008 01:31",39806.06333,84600,23.5,0.979166667,9.66672,484,1089,92.87508,-83.20836,-1.77768084009004,0.144143984201809,1.64854416477622,-0.0238622156811488,1.83318508563835,-0.631612370451446,-1.98403709152268,1.70640536153567,4.84767985741633,9.66672
"81","2010_BS11283","BS27813","BS11283","Female","Partner",25,24,3.087776,1.79312,"BS11283_BS27813",2010,"2010_BS11283_BS27813","0",9,25,"dec","incu","25/12/2009 11:43",40172.48858,"26/12/2009 11:23",40173.47469,85200,23.66666667,0.986111111,75.66672,625,576,218.37504,-142.70832,-3.04885045427453,0.557135465253702,0.41083343709872,0.411323791152467,0.251725163213799,1.19997993947782,-1.93077394039641,0.051676213518226,4.86483984011807,75.66672
"82","2010_BS11283","BS27813","BS11283","Female","Partner",25,24,3.087776,1.79312,"BS11283_BS27813",2010,"2010_BS11283_BS27813","0",75,1,"mar","incu","01/03/2010 09:13",40238.38441,"13/03/2010 14:33",40250.60663,1056000,293.3333333,12.22222222,190.00008,625,576,218.37504,-28.37496,-0.606208591664604,0.557135465253702,0.41083343709872,0.411323791152467,0.251725163213799,1.19997993947782,-0.173089953229514,0.051676213518226,17.1269767705804,190.00008
"83","2010_BS11283","BS27813","BS11283","Female","Partner",25,24,3.087776,1.79312,"BS11283_BS27813",2010,"2010_BS11283_BS27813","0",21,6,"jan","incu","06/01/2010 11:53",40184.49552,"20/01/2010 02:33",40198.10663,1176000,326.6666667,13.61111111,264.49992,625,576,218.37504,46.12488,0.985421602197813,0.557135465253702,0.41083343709872,0.411323791152467,0.251725163213799,1.19997993947782,-1.6111950336388,0.051676213518226,18.0739222832234,264.49992
"84","2010_BS11283","BS27813","BS11283","Female","Partner",25,24,3.087776,1.79312,"BS11283_BS27813",2010,"2010_BS11283_BS27813","0",49,3,"feb","incu","03/02/2010 09:53",40212.41219,"21/02/2010 11:13",40230.46774,1560000,433.3333333,18.05555556,343.33344,625,576,218.37504,124.9584,2.66963744374132,0.557135465253702,0.41083343709872,0.411323791152467,0.251725163213799,1.19997993947782,-0.86551091787102,0.051676213518226,20.8166599938607,343.33344
"85","2010_BS11675","BS25403","BS11675","Female","Partner",21,23,3.157011,0.3946664,"BS11675_BS25403",2010,"2010_BS11675_BS25403","0",16,1,"jan","incu","01/01/2010 11:51",40179.49406,"05/01/2010 10:01",40183.41767,338999.9904,94.166664,3.923611,10.99992,441,529,34.75004,-23.75012,-0.507402540728352,0.00648015718451103,0.273310022912331,-0.1565785156375,0.106835072855214,1.26081139848346,-1.74435291145447,-1.17165631841626,9.70395094793868,10.99992
"86","2010_BS11675","BS25403","BS11675","Female","Partner",21,23,3.157011,0.3946664,"BS11675_BS25403",2010,"2010_BS11675_BS25403","0",4,20,"dec","incu","20/12/2009 11:31",40167.48017,"21/12/2009 16:21",40168.68156,103800.0096,28.833336,1.201389,10.16664,441,529,34.75004,-24.5834,-0.525204909269568,0.00648015718451103,0.273310022912331,-0.1565785156375,0.106835072855214,1.26081139848346,-2.06393181821209,-1.17165631841626,5.36966814617067,10.16664
"87","2010_BS11675","BS25403","BS11675","Female","Partner",21,23,3.157011,0.3946664,"BS11675_BS25403",2010,"2010_BS11675_BS25403","0",7,23,"dec","incu","23/12/2009 02:41",40170.11212,"31/12/2009 02:31",40178.10517,690600.0384,191.833344,7.993056,34.33344,441,529,34.75004,-0.416599999999995,-0.00890032970222588,0.00648015718451103,0.273310022912331,-0.1565785156375,0.106835072855214,1.26081139848346,-1.98403709152268,-1.17165631841626,13.8503914746118,34.33344
"88","2010_BS11675","BS25403","BS11675","Female","Partner",21,23,3.157011,0.3946664,"BS11675_BS25403",2010,"2010_BS11675_BS25403","0",23,8,"jan","incu","08/01/2010 21:51",40186.91073,"09/01/2010 13:21",40187.55656,55800,15.5,0.645833333,83.83344,441,529,34.75004,49.0834,1.04862804346193,0.00648015718451103,0.273310022912331,-0.1565785156375,0.106835072855214,1.26081139848346,-1.55793188251253,-1.17165631841626,3.93700393700591,83.83344
"89","2010_BS11675","BS25403","BS11675","Female","Partner",21,23,3.157011,0.3946664,"BS11675_BS25403",2010,"2010_BS11675_BS25403","0",27,12,"jan","incu","12/01/2010 04:21",40190.18156,"20/01/2010 09:01",40198.37601,708000,196.6666667,8.194444444,63,441,529,34.75004,28.24996,0.603538065469745,0.00648015718451103,0.273310022912331,-0.1565785156375,0.106835072855214,1.26081139848346,-1.45140558025999,-1.17165631841626,14.0237893131635,63
"90","2010_BS11675","BS25403","BS11675","Female","Partner",21,23,3.157011,0.3946664,"BS11675_BS25403",2010,"2010_BS11675_BS25403","0",15,31,"dec","incu","31/12/2009 08:41",40178.36212,"01/01/2010 00:51",40179.03573,58200,16.16666667,0.673611111,6.1668,441,529,34.75004,-28.58324,-0.610658329231526,0.00648015718451103,0.273310022912331,-0.1565785156375,0.106835072855214,1.26081139848346,-1.77098448701761,-1.17165631841626,4.02077936101945,6.1668
"91","2010_BS19304","BS20090","BS19304","Female","Logger",14,17,1.32351,0.1097958,"BS20090_BS19304",2010,"2010_BS20090_BS19304","0",10,26,"dec","incu","26/12/2009 17:51",40173.74399,"02/01/2010 08:31",40180.3551,571200,158.6666667,6.611111111,13.16666667,196,289,14.4444444466667,-1.27777777666667,-0.0272987121903759,-0.957166631936573,-0.551830462206005,-0.912752782830662,-0.633029218337561,-0.350144634134343,-1.90414236483328,-1.42085405538207,12.5962957531173,13.16666667
"92","2010_BS19304","BS20090","BS19304","Female","Logger",14,17,1.32351,0.1097958,"BS20090_BS19304",2010,"2010_BS20090_BS19304","0",1,17,"dec","incu","17/12/2009 16:21",40164.68149,"22/12/2009 08:51",40169.36899,405000,112.5,4.6875,12.66666667,196,289,14.4444444466667,-1.77777777666667,-0.0379808169698118,-0.957166631936573,-0.551830462206005,-0.912752782830662,-0.633029218337561,-0.350144634134343,-2.14382654490149,-1.42085405538207,10.6066017177982,12.66666667
"93","2010_BS19304","BS20090","BS19304","Female","Logger",14,17,1.32351,0.1097958,"BS20090_BS19304",2010,"2010_BS20090_BS19304","0",7,23,"dec","incu","23/12/2009 02:21",40170.09816,"26/12/2009 04:41",40173.19538,267600,74.33333333,3.097222222,17.5,196,289,14.4444444466667,3.05555555333333,0.0652795291601877,-0.957166631936573,-0.551830462206005,-0.912752782830662,-0.633029218337561,-0.350144634134343,-1.98403709152268,-1.42085405538207,8.6216781040584,17.5
"94","2010_BS19469","BS27615","BS19469","Female","Partner",28,16,2.948773,0.4502542,"BS19469_BS27615",2010,"2010_BS19469_BS27615","0",18,3,"jan","incu","03/01/2010 05:07",40181.21333,"10/01/2010 16:07",40188.67167,644400,179,7.458333333,110.33328,784,256,203.16666,-92.83338,-1.98331178437837,0.970126946305595,-0.689353876392394,0.902065458432927,-0.734760558376567,1.07784871544141,-1.6910897603282,-1.12302948938263,13.3790881602597,110.33328
"95","2010_BS19469","BS27615","BS19469","Female","Partner",28,16,2.948773,0.4502542,"BS19469_BS27615",2010,"2010_BS19469_BS27615","0",55,9,"feb","incu","09/02/2010 07:57",40218.33139,"14/02/2010 15:57",40223.66472,460800,128,5.333333333,277.16664,784,256,203.16666,73.99998,1.58095108007232,0.970126946305595,-0.689353876392394,0.902065458432927,-0.734760558376567,1.07784871544141,-0.705721464492211,-1.12302948938263,11.3137084989848,277.16664
"96","2010_BS19469","BS27615","BS19469","Female","Partner",28,16,2.948773,0.4502542,"BS19469_BS27615",2010,"2010_BS19469_BS27615","0",36,21,"jan","incu","21/01/2010 13:17",40199.55361,"28/01/2010 18:47",40206.78278,624600,173.5,7.229166667,261.16656,784,256,203.16666,57.9999,1.23912201799361,0.970126946305595,-0.689353876392394,0.902065458432927,-0.734760558376567,1.07784871544141,-1.21172140019177,-1.12302948938263,13.1719398723195,261.16656
"97","2010_BS19469","BS27615","BS19469","Female","Partner",28,16,2.948773,0.4502542,"BS19469_BS27615",2010,"2010_BS19469_BS27615","0",67,21,"feb","incu","21/02/2010 11:57",40230.49806,"02/03/2010 08:27",40239.35222,764999.9424,212.499984,8.854166,164.00016,784,256,203.16666,-39.1665,-0.836761313687551,0.970126946305595,-0.689353876392394,0.902065458432927,-0.734760558376567,1.07784871544141,-0.386142557734592,-1.12302948938263,14.5773791883178,164.00016
"98","2010_BS20090","BS19304","BS20090","Male","Partner",17,14,0.1097958,1.32351,"BS20090_BS19304",2010,"2010_BS20090_BS19304","0",17,2,"jan","incu","02/01/2010 08:31",40180.3551,"05/01/2010 16:01",40183.6676,286200,79.5,3.3125,158.66664,289,196,115.16664,43.5,0.929343115810922,-0.54417515088468,-0.964400704765173,-0.625715203855298,-0.919726631174761,-1.41654176855853,-1.71772133589134,-0.359126969599007,8.9162772500635,158.66664
